user_id,article_id_BWS,TOP-K_BWS
omasta-FALTER_20220525_79363469CF,FALTER_20220720_C4E845F1EC,4
omasta-FALTER_20220525_79363469CF,FALTER_20220316_2C171D199C,5
omasta-FALTER_20220525_79363469CF,FALTER_20221123_7534B3DEA3,6
omasta-FALTER_20220525_79363469CF,FALTER_20221130_047A3E3939,7
omasta-FALTER_20220525_79363469CF,FALTER_20211222_40076C3AB9,8
omasta-FALTER_20220525_79363469CF,FALTER_20220914_B55E65AFE0,9
omasta-FALTER_20220525_79363469CF,FALTER_20220309_E0E0B5AA9A,10
omasta-FALTER_20220525_79363469CF,FALTER_20220907_EAC44E3722,11
omasta-FALTER_20220525_79363469CF,FALTER_20220608_46DE00B5D7,12
omasta-FALTER_20220525_79363469CF,FALTER_20220511_71668B1344,13
omasta-FALTER_20220525_79363469CF,FALTER_20220413_3CDF83A3F8,14
omasta-FALTER_20220525_79363469CF,FALTER_20220615_6FF522FD22,15
omasta-FALTER_20220525_7992E8DA01,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220525_7992E8DA01,FALTER_20220914_52562C2A92,2
omasta-FALTER_20220525_7992E8DA01,FALTER_20220126_24E43FE32C,3
omasta-FALTER_20220525_7992E8DA01,FALTER_20220601_DF4297C10C,4
omasta-FALTER_20220525_7992E8DA01,FALTER_20220921_A77E555C62,5
omasta-FALTER_20220525_7992E8DA01,FALTER_20220525_43A6CF7B8E,6
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_2B788365FB,7
omasta-FALTER_20220525_7992E8DA01,FALTER_20220309_B87265F780,8
omasta-FALTER_20220525_7992E8DA01,FALTER_20220817_07209852F1,9
omasta-FALTER_20220525_7992E8DA01,FALTER_20221123_B5384806DB,10
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_07A95B60E7,11
omasta-FALTER_20220525_7992E8DA01,FALTER_20220914_B55E65AFE0,12
omasta-FALTER_20220525_7992E8DA01,FALTER_20220119_5B01A8DA71,13
omasta-FALTER_20220525_7992E8DA01,FALTER_20220928_C7F1FD40C8,14
omasta-FALTER_20220525_7992E8DA01,FALTER_20211222_BA9781D05E,15
omasta-FALTER_20220525_AEF39B1551,FALTER_20220209_D2A45298D8,1
omasta-FALTER_20220525_AEF39B1551,FALTER_20220323_A9D672E0A5,2
omasta-FALTER_20220525_AEF39B1551,FALTER_20221019_0CA617E1B5,3
omasta-FALTER_20220525_AEF39B1551,FALTER_20220112_8BDDA85FB5,4
omasta-FALTER_20220525_AEF39B1551,FALTER_20220525_43A6CF7B8E,5
omasta-FALTER_20220525_AEF39B1551,FALTER_20220817_07209852F1,6
omasta-FALTER_20220525_AEF39B1551,FALTER_20220223_8881BD5C76,7
omasta-FALTER_20220525_AEF39B1551,FALTER_20220608_EB939901FB,8
omasta-FALTER_20220525_AEF39B1551,FALTER_20220831_BA901FBA34,9
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_0C8F7F9615,10
omasta-FALTER_20220525_AEF39B1551,FALTER_20220907_EC0464469F,11
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_48A2BFD79B,12
omasta-FALTER_20220525_AEF39B1551,FALTER_20220323_2BC8BB76B0,13
omasta-FALTER_20220525_AEF39B1551,FALTER_20220413_3CDF83A3F8,14
omasta-FALTER_20220525_AEF39B1551,FALTER_20220518_D9551C3082,15
omasta-FALTER_20220601_DF4297C10C,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220601_DF4297C10C,FALTER_20220413_E6AC7F1409,2
omasta-FALTER_20220601_DF4297C10C,FALTER_20220427_24BC896CBE,3
omasta-FALTER_20220601_DF4297C10C,FALTER_20220525_43A6CF7B8E,4
omasta-FALTER_20220601_DF4297C10C,FALTER_20220406_A938F59F97,5
omasta-FALTER_20220601_DF4297C10C,FALTER_20220209_F8AC678214,6
omasta-FALTER_20220601_DF4297C10C,FALTER_20220817_07209852F1,7
omasta-FALTER_20220601_DF4297C10C,FALTER_20221019_1D623D2ADF,8
omasta-FALTER_20220601_DF4297C10C,FALTER_20221123_B5384806DB,9
omasta-FALTER_20220601_DF4297C10C,FALTER_20220720_4882054D52,10
omasta-FALTER_20220601_DF4297C10C,FALTER_20220907_EC0464469F,11
omasta-FALTER_20220601_DF4297C10C,FALTER_20220831_BA901FBA34,12
omasta-FALTER_20220601_DF4297C10C,FALTER_20211222_2D0FA36FD0,13
omasta-FALTER_20220601_DF4297C10C,FALTER_20220601_3D0F98B79F,14
omasta-FALTER_20220601_DF4297C10C,FALTER_20221116_EEDD77CADD,15
omasta-FALTER_20220608_0942739322,FALTER_20220629_0CA6F67CEC,1
omasta-FALTER_20220608_0942739322,FALTER_20220601_CBBA2F1D59,2
omasta-FALTER_20220608_0942739322,FALTER_20220928_51BF4C2EDF,3
omasta-FALTER_20220608_0942739322,FALTER_20220209_A2A33B7FC0,4
omasta-FALTER_20220608_0942739322,FALTER_20220622_F6E9FFC9B1,5
omasta-FALTER_20220608_0942739322,FALTER_20220518_B804602C3C,6
omasta-FALTER_20220608_0942739322,FALTER_20220824_4EB6549063,7
omasta-FALTER_20220608_0942739322,FALTER_20220119_88BF0DA0BF,8
omasta-FALTER_20220608_0942739322,FALTER_20221102_A843EB455B,9
omasta-FALTER_20220608_0942739322,FALTER_20220223_CDDF5A96F6,10
omasta-FALTER_20220608_0942739322,FALTER_20221102_2F75E76A72,11
omasta-FALTER_20220608_0942739322,FALTER_20211222_40076C3AB9,12
omasta-FALTER_20220608_0942739322,FALTER_20220622_4B292E6584,13
omasta-FALTER_20220608_0942739322,FALTER_20220928_D749012588,14
omasta-FALTER_20220608_0942739322,FALTER_20220810_F3E73967E3,15
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_A9D672E0A5,1
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220406_673CDB22E0,2
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220525_43A6CF7B8E,3
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220202_D90241029C,4
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_2C2B4ADE40,5
omasta-FALTER_20220615_5843C4FFB1,FALTER_20221130_047A3E3939,6
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211222_7E058BC169,7
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220810_1473C14006,8
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211222_64517BA7BC,9
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220323_0714FC4449,10
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220622_5BF0A44FCF,11
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220914_B55E65AFE0,12
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220921_9BA7D24C9B,13
omasta-FALTER_20220615_5843C4FFB1,FALTER_20220413_5FF3982BA3,14
omasta-FALTER_20220615_5843C4FFB1,FALTER_20211215_A84D3BE01F,15
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220309_FE59453C09,1
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220720_C6F6FC13D4,2
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221026_2A89C0F192,3
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220316_5CF345D5B2,4
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220406_CFF3E4B722,5
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220518_B804602C3C,6
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220413_8CAD826DDB,7
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220302_19351A344E,8
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220309_E0E0B5AA9A,9
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220525_52B6E1A964,10
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221005_CAE3B6980C,11
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220330_25900FA105,12
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220216_6AA6C74CE3,13
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20220209_A2A33B7FC0,14
paulitsch-FALTER_20220330_F18503CDB5,FALTER_20221005_058AB4AA16,15
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220810_39F6D9BF1E,1
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20211215_73A6B01646,2
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220323_A9D672E0A5,3
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_9AEE8E1BBF,4
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220914_B55E65AFE0,5
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220622_796906B417,6
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_499899E292,7
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220309_F7DC749A0D,8
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_348108EC0E,9
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220504_88561D5AE3,10
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220413_101E5489B1,11
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220622_A64E9B9B08,12
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220511_71668B1344,13
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220803_10E350D3D3,14
paulitsch-FALTER_20220413_3CDF83A3F8,FALTER_20220504_BC34714783,15
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220420_F43E5C235B,1
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220601_728FAE0779,2
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220309_FE59453C09,3
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220720_2FDC0B912E,4
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220615_56C4D2E107,5
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220413_EBE5994AE8,6
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220427_3272D42A52,7
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220427_3CA39CC04D,8
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220518_B804602C3C,9
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220622_E1124E1216,10
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220608_793A4CE426,11
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220504_B8B7D5C052,12
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220302_0605724866,13
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20221012_9C61676071,14
paulitsch-FALTER_20220420_4A481AAD54,FALTER_20220420_10649CB743,15
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211222_62A097197C,1
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220518_48A2BFD79B,2
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220309_B87265F780,3
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20221130_047A3E3939,4
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220406_B0F9C3BD78,5
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220810_39F6D9BF1E,6
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220720_52AB3B83C7,7
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220309_F7DC749A0D,8
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211215_73A6B01646,9
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220316_5CF345D5B2,10
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220323_A9D672E0A5,11
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20221005_AEB2C76D66,12
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220921_9BA7D24C9B,13
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20220914_52562C2A92,14
paulitsch-FALTER_20220427_2160DF3F25,FALTER_20211215_342F355253,15
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_21926FB373,1
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220413_272C337CE3,2
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_88561D5AE3,3
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20221102_92EEC85C8A,4
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220216_154FB2A50F,5
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220713_038D7E7989,6
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_964B3F8189,7
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_461297900C,8
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220302_19351A344E,9
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220413_EDC7023A23,10
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220504_E5FD52ABF3,11
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220921_22135BD9FB,12
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220629_2D1EF3F677,13
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_3AA9B1253E,14
paulitsch-FALTER_20220511_69C5FA68D4,FALTER_20220511_71668B1344,15
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220323_A229E0EDC3,1
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220727_ABE58D8343,2
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220518_B804602C3C,3
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_5CF345D5B2,4
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220525_52B6E1A964,5
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220928_C7F1FD40C8,6
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_F51D71B7D9,7
paulitsch-FALTER_20220525_27F01FF247,FALTER_20211222_A35407C20B,8
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220831_736762E4B4,9
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220309_FE59453C09,10
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220525_ADB5F6032E,11
paulitsch-FALTER_20220525_27F01FF247,FALTER_20221116_43D92DB2B6,12
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220420_779068A899,13
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220615_0680834F09,14
paulitsch-FALTER_20220525_27F01FF247,FALTER_20220316_2C171D199C,15
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220713_D8612F682B,1
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_C2AF7B89DE,2
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220608_6A27A6CE72,3
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221005_AEB2C76D66,4
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220427_7C0FE67882,5
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220511_63A4F6D2A6,6
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_B1F6C572A8,7
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220511_419A1ECDD7,8
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_1B9E34C8DD,9
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221116_0FCB20CC6E,10
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220316_A159C3BA90,11
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20211215_AF0C90B712,12
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220518_15FDDA31FA,13
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20221005_EFE73D7D5E,14
paulitsch-FALTER_20220525_CBA5FCF2F5,FALTER_20220413_41501B8D61,15
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221207_3EDDA259D9,1
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221130_040A811F32,2
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20211222_BA9781D05E,3
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220406_7C4E975FD1,4
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220601_7BC3AE4477,5
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220126_5FA47BB63A,6
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220713_932271D866,7
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220420_E2855BC9AE,8
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220629_0CA6F67CEC,9
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220608_60824C86D3,10
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20211222_40076C3AB9,11
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220302_19351A344E,12
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20221207_71DD597266,13
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220928_2319A44747,14
paulitsch-FALTER_20220601_40BFC237A6,FALTER_20220316_7F1941A3EA,15
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220420_4A481AAD54,1
paulitsch-FALTER_20220608_E167CABB77,FALTER_20211215_AF0C90B712,2
paulitsch-FALTER_20220608_E167CABB77,FALTER_20221207_B73CB9A5D3,3
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220803_106498EA98,4
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_FE59453C09,5
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220803_6CB53C4244,6
paulitsch-FALTER_20220608_E167CABB77,FALTER_20221207_E9494FF749,7
paulitsch-FALTER_20220608_E167CABB77,FALTER_20211222_A35407C20B,8
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220907_E1CBB33DF0,9
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220608_EB939901FB,10
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220216_6AA6C74CE3,11
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_F7DC749A0D,12
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220209_1C0C95BDCB,13
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220309_54EDF6DE99,14
paulitsch-FALTER_20220608_E167CABB77,FALTER_20220112_E00A9069A5,15
redl-FALTER_20211103_97694E9CA7,FALTER_20220323_B272A60E63,1
redl-FALTER_20211103_97694E9CA7,FALTER_20220223_CDDF5A96F6,2
redl-FALTER_20211103_97694E9CA7,FALTER_20220629_3529909DD4,3
redl-FALTER_20211103_97694E9CA7,FALTER_20220817_5081C79795,4
redl-FALTER_20211103_97694E9CA7,FALTER_20220810_D7E2127763,5
redl-FALTER_20211103_97694E9CA7,FALTER_20220810_BA22292727,6
redl-FALTER_20211103_97694E9CA7,FALTER_20211215_AF0C90B712,7
redl-FALTER_20211103_97694E9CA7,FALTER_20220727_7BBF96391C,8
redl-FALTER_20211103_97694E9CA7,FALTER_20220518_B804602C3C,9
redl-FALTER_20211103_97694E9CA7,FALTER_20220406_3B5172364F,10
redl-FALTER_20211103_97694E9CA7,FALTER_20211222_40076C3AB9,11
redl-FALTER_20211103_97694E9CA7,FALTER_20220119_DC6490CEC7,12
redl-FALTER_20211103_97694E9CA7,FALTER_20221102_D4FD5EB4A6,13
redl-FALTER_20211103_97694E9CA7,FALTER_20220112_8EAECAFBBC,14
redl-FALTER_20211103_97694E9CA7,FALTER_20220406_7C4E975FD1,15
redl-FALTER_20211215_0EF724EAFC,FALTER_20220302_7AB21756FE,1
redl-FALTER_20211215_0EF724EAFC,FALTER_20220914_52562C2A92,2
redl-FALTER_20211215_0EF724EAFC,FALTER_20221109_153991C14D,3
redl-FALTER_20211215_0EF724EAFC,FALTER_20220706_C790704099,4
redl-FALTER_20211215_0EF724EAFC,FALTER_20221005_9988547FD8,5
redl-FALTER_20211215_0EF724EAFC,FALTER_20220525_04F1FE7FB2,6
redl-FALTER_20211215_0EF724EAFC,FALTER_20220119_5B01A8DA71,7
redl-FALTER_20211215_0EF724EAFC,FALTER_20221116_43D92DB2B6,8
redl-FALTER_20211215_0EF724EAFC,FALTER_20221026_792F2C3031,9
redl-FALTER_20211215_0EF724EAFC,FALTER_20221102_2F75E76A72,10
redl-FALTER_20211215_0EF724EAFC,FALTER_20221130_04B2DA2EA2,11
redl-FALTER_20211215_0EF724EAFC,FALTER_20220803_6CB53C4244,12
redl-FALTER_20211215_0EF724EAFC,FALTER_20221019_C7B0CE1462,13
redl-FALTER_20211215_0EF724EAFC,FALTER_20211222_40076C3AB9,14
redl-FALTER_20211215_0EF724EAFC,FALTER_20211222_FD8F17EAB4,15
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220316_38D66AFEC2,1
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220112_8EAECAFBBC,2
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220323_B272A60E63,3
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220706_4036315AD0,4
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_181F16D2BD,5
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220720_D1344797F8,6
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220427_169DDC1CA3,7
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220511_FBF1B6E8BF,8
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220413_EDC7023A23,9
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220928_1A92012FF7,10
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220223_CDDF5A96F6,11
redl-FALTER_20220126_8C22F0CCB6,FALTER_20221026_792F2C3031,12
redl-FALTER_20220126_8C22F0CCB6,FALTER_20220525_16859591E3,13
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_851411A120,14
redl-FALTER_20220126_8C22F0CCB6,FALTER_20211222_40076C3AB9,15
redl-FALTER_20220202_F49AA85FBF,FALTER_20220126_24BF81AE3A,1
redl-FALTER_20220202_F49AA85FBF,FALTER_20220216_27F6C35B6E,2
redl-FALTER_20220202_F49AA85FBF,FALTER_20220223_9096D06F90,3
redl-FALTER_20220202_F49AA85FBF,FALTER_20220209_599886FEAE,4
redl-FALTER_20220202_F49AA85FBF,FALTER_20220209_5210ACF323,5
redl-FALTER_20220202_F49AA85FBF,FALTER_20220119_DC6490CEC7,6
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_4EF6167A2A,7
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_AF0C90B712,8
redl-FALTER_20220202_F49AA85FBF,FALTER_20211215_2DA5F61445,9
redl-FALTER_20220202_F49AA85FBF,FALTER_20220112_8EAECAFBBC,10
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_6ADD8598A4,11
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_3028929265,12
redl-FALTER_20220202_F49AA85FBF,FALTER_20220223_F82A34E466,13
redl-FALTER_20220202_F49AA85FBF,FALTER_20220126_5FA47BB63A,14
redl-FALTER_20220202_F49AA85FBF,FALTER_20211222_FD8F17EAB4,15
redl-FALTER_20220209_FF2C4403C1,FALTER_20221102_153AC2D691,1
redl-FALTER_20220209_FF2C4403C1,FALTER_20221207_3E0F434384,2
redl-FALTER_20220209_FF2C4403C1,FALTER_20220413_40F8789AE5,3
redl-FALTER_20220209_FF2C4403C1,FALTER_20220427_B1DE446313,4
redl-FALTER_20220209_FF2C4403C1,FALTER_20220309_E639164461,5
redl-FALTER_20220209_FF2C4403C1,FALTER_20220928_2319A44747,6
redl-FALTER_20220209_FF2C4403C1,FALTER_20211222_851411A120,7
redl-FALTER_20220209_FF2C4403C1,FALTER_20220727_075042F06A,8
redl-FALTER_20220209_FF2C4403C1,FALTER_20211222_BA9781D05E,9
redl-FALTER_20220209_FF2C4403C1,FALTER_20220615_1EF1296218,10
redl-FALTER_20220209_FF2C4403C1,FALTER_20220831_2EF77A9942,11
redl-FALTER_20220209_FF2C4403C1,FALTER_20220601_A18D0C72A0,12
redl-FALTER_20220209_FF2C4403C1,FALTER_20211215_342F355253,13
redl-FALTER_20220209_FF2C4403C1,FALTER_20221130_3A3FC3C318,14
redl-FALTER_20220209_FF2C4403C1,FALTER_20220706_4036315AD0,15
redl-FALTER_20220216_27F6C35B6E,FALTER_20220323_B272A60E63,1
redl-FALTER_20220216_27F6C35B6E,FALTER_20211215_4EF6167A2A,2
redl-FALTER_20220216_27F6C35B6E,FALTER_20220720_D1344797F8,3
redl-FALTER_20220216_27F6C35B6E,FALTER_20220223_CDDF5A96F6,4
redl-FALTER_20220216_27F6C35B6E,FALTER_20220202_F49AA85FBF,5
redl-FALTER_20220216_27F6C35B6E,FALTER_20220615_145274EAAE,6
redl-FALTER_20220216_27F6C35B6E,FALTER_20220126_24BF81AE3A,7
redl-FALTER_20220216_27F6C35B6E,FALTER_20220316_E42C899665,8
redl-FALTER_20220216_27F6C35B6E,FALTER_20211215_2DA5F61445,9
redl-FALTER_20220216_27F6C35B6E,FALTER_20220629_3529909DD4,10
redl-FALTER_20220216_27F6C35B6E,FALTER_20220112_8EAECAFBBC,11
redl-FALTER_20220216_27F6C35B6E,FALTER_20220119_DC6490CEC7,12
redl-FALTER_20220216_27F6C35B6E,FALTER_20221123_302438A100,13
redl-FALTER_20220216_27F6C35B6E,FALTER_20211222_40076C3AB9,14
redl-FALTER_20220216_27F6C35B6E,FALTER_20211222_851411A120,15
redl-FALTER_20220216_A4E46A332D,FALTER_20221109_8D77242C5D,1
redl-FALTER_20220216_A4E46A332D,FALTER_20221123_B107F87D4A,2
redl-FALTER_20220216_A4E46A332D,FALTER_20221130_6DBE8FD5EE,3
redl-FALTER_20220216_A4E46A332D,FALTER_20221102_DAED2975D2,4
redl-FALTER_20220216_A4E46A332D,FALTER_20220914_80FA8EE8BB,5
redl-FALTER_20220216_A4E46A332D,FALTER_20211222_A35407C20B,6
redl-FALTER_20220216_A4E46A332D,FALTER_20220511_749613F802,7
redl-FALTER_20220216_A4E46A332D,FALTER_20220831_13AEF83781,8
redl-FALTER_20220216_A4E46A332D,FALTER_20220727_8E28AD107E,9
redl-FALTER_20220216_A4E46A332D,FALTER_20221123_302438A100,10
redl-FALTER_20220216_A4E46A332D,FALTER_20220504_1D4E1E874B,11
redl-FALTER_20220216_A4E46A332D,FALTER_20220727_8D8EBD0DAD,12
redl-FALTER_20220216_A4E46A332D,FALTER_20221116_C61FE45709,13
redl-FALTER_20220216_A4E46A332D,FALTER_20220928_8956124659,14
redl-FALTER_20220216_A4E46A332D,FALTER_20220928_1DA504E681,15
redl-FALTER_20220223_CDDF5A96F6,FALTER_20221026_792F2C3031,1
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220615_145274EAAE,2
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220727_7BBF96391C,3
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220713_4CEF55F4B7,4
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220817_5081C79795,5
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220720_D1344797F8,6
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220629_3529909DD4,7
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220511_FBF1B6E8BF,8
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220810_D7E2127763,9
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220112_8EAECAFBBC,10
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220713_10A3A57EE6,11
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220518_FFED435715,12
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220223_33CA357D9B,13
redl-FALTER_20220223_CDDF5A96F6,FALTER_20220119_DC6490CEC7,14
redl-FALTER_20220223_CDDF5A96F6,FALTER_20211222_40076C3AB9,15
